id_bien;No_voie;B_T_Q;Type_voie;Voie;Code_postal;id_codedep_codecommune;Type_local;surface_carrez;Surface_local;total_piece
13162;32;;RUE;LOUIS BLANC;10300;10362;Appartement;81,49;93;4
13163;17;;RUE;ROUGET DE LISLE;11100;11262;Appartement;60,74;53;2
13164;9001;;RUE;RENARDE;13400;13005;Appartement;64,09;60;4
13165;365;;CHE;DE ST JOSEPH;13400;13005;Appartement;63,86;63;3
13166;20;;RUE;CANOLLE;13600;13028;Appartement;30,6;42;1
13167;14;;RUE;DES LAURIERS ROSES;13850;13046;Maison;57,9;61;3
13168;126;;;LA PIGUIERE;13360;13086;Appartement;47,98;66;2
13169;22;;BD;GOUZIAN;13003;13203;Appartement;35,8;25;1
13170;39;;BD;BOISSON;13004;13204;Appartement;38,3;40;2
13171;141;;BD;FRANCOISE DUPARC;13004;13204;Appartement;52,54;54;3
13172;49;;RUE;BRANDIS;13005;13205;Appartement;47,62;48;2
13173;9;;BD;LORD DUVEEN;13008;13208;Appartement;57,93;65;3
13174;112;;RUE;LIANDIER;13008;13208;Appartement;33,54;36;2
13175;62;;RUE;LIANDIER;13008;13208;Appartement;35,7;36;2
13176;9;;SQ;JEAN BOUIN;13009;13209;Appartement;53,1;54;1
13177;47;;AV;DES TROIS LUCS;13012;13212;Appartement;19,85;20;1
13178;5003;F;RES;MARITIME;13015;13215;Appartement;53,36;50;3
13179;6;;CHE;DE BIZET;13016;13216;Appartement;38,79;39;2
13180;3;;TRA;FAVANT;13016;13216;Appartement;50,93;60;3
13181;30;;RUE;DU GEN DE GAULLE;14910;14079;Appartement;30,38;29;2
13182;6;;AV;ROGER DELIENCOURT;14800;14220;Appartement;73,48;72;3
13183;33;;RUE;DE LA REPUBLIQUE;14600;14333;Appartement;75,97;89;3
13184;13;;RUE;DES BAINS;14510;14338;Appartement;56,83;62;2
13185;9033;;VC;RES LE GRAND CAP;14640;14754;Appartement;24,16;24;2
13186;5782;;RUE;DE LA COURBERIE;22130;22172;Appartement;44,73;45;2
13187;10;;RUE;GUSTAVE EIFFEL;22000;22278;Appartement;42,68;44;2
13188;1;;RUE;FRANCISCO GOYA;25000;25056;Appartement;92,88;82;4
13189;189;A;RUE;FAVENTINES;26000;26362;Appartement;87,17;90;4
13190;24;;RUE;CARDINAL FESCH;20000;2A004;Appartement;54,1;25;2
13191;6440;;;LDT CONTI;20137;2A247;Appartement;97,9;97;4
13192;9007;;CHE;DU MAS D ESTAGEL;30900;30189;Appartement;27,11;27;1
13193;22;;AV;DE MALAUCENE;30650;30217;Appartement;65,16;65;3
13194;5;;ALL;VIGNOLLES;33800;33063;Appartement;114,46;114;5
13195;31;;RUE;GASPARD PHILIPPE;33800;33063;Appartement;56,27;54;2
13196;92;B;AV;JEAN JAURES;33600;33318;Appartement;42,46;42;2
13197;9001;;RES;LE SEVIGNE I;34540;34023;Appartement;21,86;21;1
13198;5;;AV;RAOUL BONNECAZE;34540;34023;Appartement;18,14;18;1
13199;69;;RUE;LE TRIDENT;34400;34145;Appartement;66,84;78;4
13200;130;;RUE;DES ROSES;34400;34145;Maison;96,76;102;4
13201;22;;RUE;CAPITAINE DAVID;34120;34199;Appartement;40;30;2
13202;21;;AV;CARDINAL DE FLEURY;34725;34254;Appartement;47,85;54;3
13203;111;;BD;CAMILLE BLANC;34200;34301;Appartement;43,46;43;2
13204;4;;RUE;DE LA RABINE;35170;35047;Appartement;99,37;100;3
13205;15;;RUE;PHILIPPE DECOURTEIX;36400;36046;Appartement;65,7;65;3
13206;5;;IMP;10 RUE DE METZ;37000;37261;Appartement;31;31;1
13207;36;;RUE;LACHMANN;38000;38185;Appartement;41,2;40;2
13208;7501;;PL;DU TREHIC;44490;44049;Appartement;22,39;36;1
13209;12;;ALL;DES ALOES;44500;44055;Appartement;45,32;22;2
13210;5;;BD;AMIRAL COURBET;44000;44109;Appartement;35,81;36;2
13211;239;;RTE;DE ST JOSEPH;44300;44109;Appartement;80,3;80;4
13212;6531;;RTE;DE PORT KENNET;44420;44125;Maison;33,37;35;3
13213;99;;RTE;DE LA COTE D AMOUR;44600;44184;Appartement;12,66;14;1
13214;200;;ALL;DES 4 VENTS;45160;45006;Appartement;38,32;38;2
13215;25;;RUE;DES PETITES MAULEVRIES;49000;49007;Appartement;67,81;66;4
13216;78;;RUE;MARECHAL OUDINOT;54000;54395;Appartement;63,88;65;3
13217;5756;;QUAI;GUERVEUR;56360;56241;Appartement;59,14;86;3
13218;27;;RUE;DU GENERAL LECLERC;59120;59360;Maison;76,96;78;3
13219;5;;AV;GUSTAVE DRON;59200;59599;Appartement;238,4;237;7
13220;22;;RUE;GUILLEMINOT;60500;60141;Appartement;22,79;24;1
13221;61;;RUE;DE MERU;60570;60330;Appartement;58,99;56;3
13222;3;;RUE;DU MOULIN ST RIEUL;60300;60612;Appartement;125,02;127;4
13223;210;;AV;DU GENERAL DE GAULLE;60280;60665;Appartement;53,72;53;2
13224;3;;RUE;SAINTE BARBE;62500;62765;Appartement;22;22;1
13225;6;;RUE;DE L HORLOGE;65200;65059;Appartement;43,36;42;2
13226;13;;AV;AVENUE DES THERMES;65170;65388;Appartement;28,44;28;1
13227;8;;PL;DU 12EME RI;65000;65440;Appartement;57,18;58;3
13228;9;;RUE;FRANCOIS MOUSIS;65000;65440;Appartement;105,44;99;2
13229;2;T;RUE;DE CRONSTADT;65000;65440;Appartement;55,42;84;3
13230;12;;RUE;BISSARDON;69300;69034;Appartement;38,87;38;1
13231;3;;AV;CDT LHERMINIER;69100;69266;Appartement;61,34;64;4
13232;3;;RUE;DOC OLLIER;69100;69266;Appartement;40,55;41;2
13233;3;T;RUE;ARAGO;69100;69266;Appartement;32,82;35;1
13234;15;;RUE;DE L ABBE PAPON;69005;69385;Appartement;100,52;102;4
13235;348;;RUE;ANDRE PHILIP;69007;69387;Appartement;25,16;31;1
13236;74;;RUE;BARON BOUVIER;70000;70550;Appartement;17,62;17;1
13237;49;;BD;DE LA BUTTE;72230;72213;Maison;94,08;107;5
13238;6463;;RES;PLAN DEVIN ARC 1600;73700;73054;Appartement;13,15;14;1
13239;8;;RUE;SAINT SPIRE;75002;75102;Appartement;15,95;17;1
13240;76;;RUE;DE TURENNE;75003;75103;Appartement;29,2;21;1
13241;65;;RUE;DES GRAVILLIERS;75003;75103;Appartement;17,2;18;1
13242;9;;RUE;DES GUILLEMITES;75004;75104;Appartement;17,19;16;1
13243;3;;RUE;ROLLIN;75005;75105;Appartement;43,59;45;2
13244;69;;RUE;DU CARDINAL LEMOINE;75005;75105;Appartement;15,01;16;1
13245;8;;BD;RASPAIL;75007;75107;Appartement;51,4;51;3
13246;11;;RUE;ROUSSELET;75007;75107;Appartement;35,78;36;2
13247;187;;RUE;DE GRENELLE;75007;75107;Appartement;23,11;23;2
13248;101;;RUE;ST DOMINIQUE;75007;75107;Appartement;12,42;15;1
13249;47;;RUE;DE COURCELLES;75008;75108;Appartement;190,2;172;5
13250;52;;RUE;DE CLICHY;75009;75109;Appartement;34,93;36;1
13251;64;;RUE;JEAN BAPTISTE PIGALLE;75009;75109;Appartement;26,71;25;1
13252;12;;RUE;DE BUDAPEST;75009;75109;Appartement;70,9;31;2
13253;20;;RUE;RODIER;75009;75109;Appartement;30,04;28;1
13254;28;;RUE;PETRELLE;75009;75109;Appartement;5,86;7;1
13255;71;B;RUE;JEAN PIERRE TIMBAUD;75011;75111;Appartement;21,75;23;1
13256;10;;RUE;DE BELFORT;75011;75111;Appartement;11,41;11;1
13257;142;;RUE;DE CHARONNE;75011;75111;Appartement;68,79;68;3
13258;60;;BD;DE PICPUS;75012;75112;Appartement;26,07;27;2
13259;84;;CRS;DE VINCENNES;75012;75112;Appartement;17,38;17;1
13260;14;;RUE;LOUIS BRAILLE;75012;75112;Appartement;56,15;58;2
13261;17;;RUE;DUMERIL;75013;75113;Appartement;29,91;30;2
13262;14;;;VLA HONORE GABRIEL RIQUETI;75015;75115;Appartement;106,14;105;5
13263;19;;RUE;DU GAL DELESTRAINT;75016;75116;Appartement;41,18;41;2
13264;48;;RUE;RAFFET;75016;75116;Appartement;72,04;66;3
13265;9;;RUE;DESBORDES VALMORE;75016;75116;Appartement;30,75;31;1
13266;45;;RUE;AMPERE;75017;75117;Appartement;187,9;176;6
13267;82;;AV;DE WAGRAM;75017;75117;Appartement;117,71;110;5
13268;52;;RUE;GUY MOQUET;75017;75117;Appartement;35,89;45;2
13269;4;;RUE;LANTIEZ;75017;75117;Appartement;36,42;32;2
13270;100;;RUE;LEIBNIZ;75018;75118;Appartement;47,1;47;2
13271;77;;RUE;VAUVENARGUES;75018;75118;Appartement;66,81;70;3
13272;49;;RUE;ST VINCENT;75018;75118;Appartement;104,1;109;5
13273;112;;RUE;DAMREMONT;75018;75118;Appartement;52,84;53;3
13274;48;;RUE;DU SIMPLON;75018;75118;Appartement;37,46;38;2
13275;51;;RUE;DES TROIS FRERES;75018;75118;Appartement;11,19;15;1
13276;48;;RUE;DE CLIGNANCOURT;75018;75118;Appartement;32,05;33;2
13277;55;;RUE;STEPHENSON;75018;75118;Appartement;28,4;34;1
13278;157;;AV;JEAN JAURES;75019;75119;Appartement;21,59;20;1
13279;157;;AV;JEAN JAURES;75019;75119;Appartement;18,18;16;1
13280;73;;RUE;REBEVAL;75019;75119;Appartement;30,98;30;2
13281;14;;RUE;DU CAPITAINE FERBER;75020;75120;Appartement;108,01;108;3
13282;60;;BD;DE MENILMONTANT;75020;75120;Appartement;13,82;26;1
13283;94;;RUE;DES PYRENEES;75020;75120;Appartement;31,35;30;2
13284;23;;RUE;DES FRERES MARCOTTE;76400;76259;Appartement;28,2;28;1
13285;38;;RUE;DES MARNONS;77700;77018;Appartement;68,34;69;3
13286;50;;AV;JEAN JAURES;77177;77055;Appartement;63,37;60;3
13287;8;;AV;DU GENERAL DE GAULLE;77600;77058;Appartement;57,25;57;3
13288;2;;RUE;DE LA FONTAINE ROUGE;77700;77111;Appartement;62,24;61;3
13289;4;;PL;DE LA MAIRIE;77450;77125;Appartement;61,79;61;3
13290;6;;RUE;DE LA GARE;77120;77131;Appartement;61,72;63;3
13291;78;;RUE;ARISTIDE BRIAND;77300;77186;Appartement;33,07;30;2
13292;13;;RUE;DES REMPARTS;77100;77284;Appartement;51,46;50;3
13293;195;;RUE;DE STRASBOURG;77350;77285;Appartement;61,48;60;3
13294;2;;CHE;PROMENADE MESSIEURS;77130;77305;Appartement;64,03;60;3
13295;43;;RUE;DES TILLEULS;77270;77514;Appartement;49,78;56;2
13296;3;;RUE;DES PEUPLIERS;78260;78005;Appartement;34,13;33;2
13297;37;;AV;LAMARTINE;78170;78126;Appartement;36,82;38;2
13298;20;;PL;DE LA LIBERTE;78700;78172;Appartement;80,08;76;4
13299;77;;RUE;EMILE FONTANIER;78320;78397;Appartement;49,4;39;2
13300;13;B;RUE;ALBERT EINSTEIN;78370;78490;Appartement;54,94;56;2
13301;10;;RTE;DE HOUDAN;78550;78520;Appartement;29,93;42;2
13302;71;;RUE;GABRIEL PERI;78210;78545;Appartement;40,53;40;2
13303;30;;QUAI;AUGUSTE ROY;78510;78624;Appartement;58,02;56;3
13304;5;;RUE;HENRI IV;80000;80021;Appartement;54,2;52;2
13305;6;;RUE;JEAN XXIII;80000;80021;Appartement;40,35;39;2
13306;9003;;CHE;MONT THOMAS;80090;80021;Appartement;70;69;4
13307;35;;RUE;DES LILAS;82290;82096;Appartement;48,04;48;2
13308;3;;PL;ALEXANDRE 1ER;82000;82121;Appartement;92,23;106;4
13309;69;;AV;JEAN JAURES;83320;83034;Appartement;37,23;37;4
13310;26;;BD;DE LA LIBERTE;83300;83050;Appartement;290,46;34;2
13311;49;;RUE;VINCENT RASPAIL;83130;83062;Appartement;40,91;39;2
13312;5556;;CHE;DES PRES;83980;83070;Appartement;55,97;66;3
13313;276;;RUE;PAUL CORROTTI;83250;83071;Appartement;68,6;69;4
13314;64;;RUE;ANTOINE-PAULIN JUBERT;83480;83099;Appartement;40,93;41;2
13315;78;;AV;DU PORT;83270;83112;Appartement;109,74;105;5
13316;111;;RUE;JEAN CARBONE;83110;83123;Appartement;22,7;30;1
13317;11;;RUE;CHEVALIER DE LA BARRE;83500;83126;Appartement;25,72;23;1
13318;272;;RUE;BOURSSET;83100;83137;Appartement;42,71;47;2
13319;156;;CHE;DE LA BARRE;83000;83137;Maison;95,61;95;4
13320;61;;AV;EDOUARD LE BELLEGOU;83000;83137;Appartement;127,8;124;5
13321;250;;RUE;DU DOC MEDVEDOWSKY;84240;84133;Appartement;62,75;53;3
13322;58;;BD;AMPERE - LES SABLES;85100;85194;Appartement;19,52;19;1
13323;2;;RUE;HENRI NICOLAS;88190;88209;Appartement;45;50;2
13324;11;B;AV;DU MARECHAL FOCH;88500;88304;Appartement;142,76;125;6
13325;4;;;HAMEAU DES GRIVES;91200;91027;Maison;88,37;84;4
13326;1;;RUE;DES FRERES LUMIERE;91080;91228;Appartement;30,07;31;2
13327;18;;RUE;BLAZY;91260;91326;Appartement;63,91;60;3
13328;16;;RUE;DE PARIS;91400;91471;Appartement;42,25;42;1
13329;9001;;PARC;D ARDENAY;91120;91477;Appartement;57,3;56;3
13330;48;;RUE;DE PARIS;91120;91477;Appartement;50,69;51;3
13331;42;B;RUE;ANATOLE FRANCE;91120;91477;Appartement;37,06;37;2
13332;6;;RUE;RESIDENCE LA FONTAINE;91480;91514;Appartement;96,43;90;4
13333;1;;RTE;DE POISSARD;91410;91525;Appartement;46,75;48;1
13334;26;;RES;DU PARC PIERRE;91700;91549;Appartement;38,23;39;2
13335;11;;RES;CLOS DE VERRIERES;91370;91645;Appartement;62,47;64;3
13336;2;;RUE;DE LA RES DU GRIMPRE;91140;91661;Appartement;66,67;66;3
13337;51;;AV;MARE TAMBOUR;91360;91667;Maison;82,87;84;5
13338;124;;AV;DU GENERAL DE GAULLE;91170;91687;Appartement;27,79;35;1
13339;194;;RUE;DES RABATS;92160;92002;Appartement;73,16;72;4
13340;31;;RUE;VICTOR HUGO;92320;92020;Maison;96,02;72;4
13341;13;;RUE;DE PARIS;92110;92024;Appartement;33,65;31;2
13342;48;;BD;MISSION MARCHAND;92400;92026;Appartement;82,21;81;5
13343;2;;RUE;DE SEBASTOPOL;92400;92026;Appartement;55,2;56;2
13344;31;;RUE;DE BELFORT;92400;92026;Appartement;30,29;30;1
13345;1;;RUE;LEON BLOY;92260;92032;Appartement;90,1;90;4
13346;1;;RUE;FOUCHER LEPELLETIER;92130;92040;Appartement;46,91;46;3
13347;17;B;RUE;VOLTAIRE;92300;92044;Appartement;38,18;39;2
13348;135;;RUE;P VAILLANT COUTURIER;92240;92046;Appartement;29,26;30;2
13349;21;;AV;SAINTE FOY;92200;92051;Appartement;76,57;74;3
13350;12;;RUE;KELLOG;92150;92073;Appartement;51,4;51;2
13351;157;;AV;VICTOR HUGO;93300;93001;Appartement;36,28;38;1
13352;21;;RUE;REMBRANDT;93600;93005;Maison;80,27;80;4
13353;3;;PL;DU CHATEAU;93390;93014;Appartement;58,75;60;4
13354;3;;RUE;LEON BLUM;93220;93032;Appartement;67,25;68;4
13355;18;;RUE;EMILE REYNAUD;93100;93048;Appartement;52,12;55;2
13356;32;;RUE;GEORGES POLITZER;93200;93066;Appartement;64,11;63;3
13357;54;;AV;DE ROSNY;93250;93077;Appartement;64,89;64;3
13358;18;;RUE;VOLTAIRE;94140;94002;Appartement;56,93;57;3
13359;12;;PL;HENRI D ASTIER;94220;94018;Appartement;85,41;84;4
13360;35;;RUE;GABRIEL PERI;94220;94018;Appartement;56,8;51;2
13361;29;;AV;ANATOLE FRANCE;94600;94022;Appartement;45,07;44;3
13362;17;;RUE;DE LA PLUMERETTE;94000;94028;Appartement;52,09;52;2
13363;4;;VLA;DE LA DAME BLANCHE;94120;94033;Appartement;23,92;25;2
13364;24;;RUE;HENRI BARBUSSE;94260;94034;Appartement;87,24;88;4
13365;2;;PL;CHATEAUBRIAND;94450;94044;Maison;77,92;82;5
13366;35;;AV;JEAN KIFFER;94420;94059;Appartement;58,77;59;3
13367;62;;RUE;DIDEROT;94300;94080;Appartement;48,4;50;2
13368;28;;RUE;ROBERT GIRAUDINEAU;94300;94080;Appartement;29,34;23;2
13369;69;;RUE;ALFRED LABRIERE;95100;95018;Appartement;71,45;70;3
13370;14;;RUE;LOUIS BRAILLE;95170;95197;Appartement;81,75;81;4
13371;18;;RUE;HENRI DUNANT;95170;95197;Appartement;62,09;62;1
13372;5;;ALL;DU STADE;95610;95218;Appartement;119,42;98;5
13373;7;;RUE;DU DIX HUIT JUIN;95120;95219;Appartement;78,77;80;4
13374;1;;PAS;GALLIENI;95410;95288;Appartement;70,79;68;4
13375;10;;PL;LA GARENNE;95270;95352;Appartement;48,25;57;2
13376;20;;AV;GEORGES CLEMENCEAU;95160;95428;Appartement;152,36;83;4
13377;32;;;VERSANTS DE LA RAVINIERE;95520;95476;Maison;83,13;76;4
13378;30;;RUE;PIERRE BUTIN;95300;95500;Appartement;35,7;36;1
13379;38;;;LES HTS DE MARCOUVILLE;95300;95500;Appartement;85,72;84;4
13380;60;;RTE;DE GARGES;95200;95585;Appartement;54,05;54;3
13381;23;;RUE;DU GOUVERNEMENT;2100;02691;Appartement;96,4;127;4
13382;11;;RUE;DE L ANCIENNE MAIRIE;4000;04070;Appartement;52,45;70;4
13383;9001;;;LA COLETTE;4100;04112;Appartement;67;64;4
13384;12;;RUE;DOC ROSTAN;6600;06004;Appartement;22,15;24;1
13385;40;;AV;DE CANNES;6160;06004;Appartement;60,8;61;3
13386;1;;RUE;SALISBURY;6310;06011;Appartement;52,06;65;2
13387;701;;AV;GENERAL DE GAULLE;6110;06030;Appartement;16,17;16;1
13388;15;;RUE;DES MOULIERES;6110;06030;Appartement;71,44;69;3
13389;279;;RUE;SAINT SAUVEUR;6110;06030;Appartement;46,37;37;3
13390;270;;RTE;DU PONT DE PIERRE;6480;06044;Appartement;77,42;76;4
13391;14;;RUE;JULIETTE;6500;06083;Appartement;28,02;23;2
13392;18;;BD;DE RIQUIER;6300;06088;Appartement;42,24;41;2
13393;25;;AV;DESAMBROIS;6000;06088;Appartement;220,02;209;7
13394;5;;RUE;DES BOERS;6100;06088;Appartement;131,19;100;4
13395;128;;AV;DE LA LANTERNE;6200;06088;Appartement;46,03;48;2
13396;197;;AV;DES ORCHIDEES;6190;06104;Appartement;72,6;64;3
13397;51;B;PROM;ROBERT SCHUMAN;6190;06104;Appartement;22,16;23;1
13398;159;;BD;JEAN OSSOLA;6700;06123;Appartement;55,01;53;2
13399;633;;AV;DES PLANTIERS;6700;06123;Appartement;46,6;47;2
13400;491;;CHE;DES RASCAS;6700;06123;Appartement;63,05;64;3
13401;7;;BD;DU ROSTIT;6340;06149;Maison;64,63;63;3
13402;272;;AV;DE LA COLLINE;6270;06161;Maison;47,52;44;3
13403;1;;RUE;DE L HOPITAL;7300;07324;Appartement;47,48;55;3
13404;4;;ALL;DES ORMES;10300;10362;Appartement;79,74;81;5
13405;16;;PL;CARNOT;11000;11069;Appartement;46,28;48;2
13406;8;;RES;LE BARBEROUSSE;11430;11170;Appartement;18,5;22;1
13407;20;;PAS;BARBEROUSSE;11430;11170;Appartement;25,95;29;1
13408;20;;PAS;BARBEROUSSE;11430;11170;Appartement;40,66;45;1
13409;13;;;RES COUDARELS FRANQUI OUES;11370;11202;Maison;28,1;29;2
13410;44;;RES;PALMA 2;11210;11266;Appartement;60,47;60;3
13411;36;;RUE;DU CHEMIN NEUF;11440;11285;Appartement;101,41;38;3
13412;121;;CHE;DE L HOMME ROUGE;13600;13028;Appartement;23,84;24;2
13413;3;;AV;DE LA COTE BLEUE;13180;13043;Maison;74,34;102;5
13414;11;;AV;DU DR SCHWEITZER;13700;13054;Appartement;65,86;66;4
13415;2;;AV;CLAUDE DEBUSSY;13470;13119;Appartement;25,98;26;1
13416;23;;RUE;NATIONALE;13001;13201;Appartement;21,43;18;1
13417;16;;RUE;BEAUMONT;13001;13201;Appartement;40;34;1
13418;2;;RUE;PLUMIER;13002;13202;Appartement;47,09;49;2
13419;58;;RUE;DE CRIMEE;13003;13203;Appartement;18,4;18;1
13420;12;;PL;STRASBOURG PAUL CERMOLACCE;13003;13203;Appartement;102,15;100;4
13421;22;;VC;SQ  NATIONAL;13003;13203;Appartement;48,91;50;3
13422;98;;AV;ROGER SALENGRO;13003;13203;Appartement;48,19;55;3
13423;1;;BD;SAKAKINI;13004;13204;Appartement;61,87;63;3
13424;2;;BD;LAMBERT;13004;13204;Appartement;18,6;24;1
13425;36;;RUE;BENEDIT;13004;13204;Appartement;59,03;59;3
13426;7;;PL;JOSEPH ETIENNE;13007;13207;Appartement;34,84;34;1
13427;21;;RUE;JEAN MERMOZ;13008;13208;Appartement;87,65;82;3
13428;9001;;;BEAUVALLON CENTRE;13009;13209;Appartement;62,2;53;4
13429;141;;AV;DE LA TIMONE;13010;13210;Appartement;38,8;39;2
13430;51;;BD;BOUYALA D ARNAUD;13012;13212;Appartement;46,85;46;2
13431;29;;RUE;LEON MEISSEREL;13012;13212;Appartement;67,9;69;3
13432;35;;BD;HUGUES;13012;13212;Appartement;145,2;135;4
13433;77;B;RUE;DU GAL LECLERC;14800;14220;Appartement;42,84;42;1
13434;50;B;RUE;DU GAL LECLERC;14800;14220;Appartement;29,7;29;1
13435;14;;QUAI;DE LA TOUQUES;14800;14220;Appartement;22,65;29;1
13436;9001;;VC;RES LES MARINES 2;14160;14225;Appartement;85,2;90;4
13437;21;B;RUE;DE LA VALLEE;14510;14338;Appartement;21,18;21;1
13438;9013;;;RTE DE TROUVILLE;14510;14338;Appartement;31,96;33;2
13439;6010;;CHE;DE L EPINAY;14800;14699;Maison;80,78;56;3
13440;6436;;VC;RES LES PORTES DE LA MER;14640;14754;Appartement;36,05;41;3
13441;35;;RTE;DE LA FILATTE;17880;17286;Maison;178,47;184;6
13442;38;;RUE;DE TURLY;18000;18033;Appartement;53,3;54;2
13443;9;;BD;D AURON;18000;18033;Appartement;77,33;77;3
13444;63;;RUE;LITTRE;18000;18033;Appartement;42,9;37;2
13445;2;;RUE;JEAN RICHEPIN;22360;22106;Maison;57,4;61;3
13446;2;;RUE;DU CORSAIRE HELENE;22380;22282;Appartement;54,35;50;3
13447;69;;AV;MAL DE LATTRE DE TASSIGNY;26000;26362;Appartement;81;74;4
13448;29;;RUE;ALBERT VARNET;26000;26362;Maison;175;150;5
13449;5000;I;RUE;DU BOULOIR;27140;27284;Appartement;44,3;42;2
13450;1;B;RUE;DU CHEMIN NEUF;28130;28191;Maison;101,28;100;4
13451;9001;;RES;MEDITERRANEE;20090;2A004;Appartement;57,32;58;3
13452;6;;RUE;DOC DELL PELLEGRINO;20090;2A004;Appartement;109,76;113;4
13453;5200;;;TAMARICCIO;20167;2A017;Maison;42,9;34;1
13454;9448;;;PAVELLONE;20137;2A247;Maison;45,71;108;5
13455;83;;RUE;DES LARDIERES;30133;30011;Maison;173,59;137;4
13456;7;;QUAI;COLBERT;30240;30133;Appartement;33,65;36;2
13457;5;;RUE;DE LA PLEIADE;30000;30189;Appartement;57,74;57;3
13458;11;;RUE;DUMAS;30000;30189;Appartement;17,72;19;1
13459;44;;RUE;MENARD;30000;30189;Appartement;51,71;54;3
13460;19;;RUE;FRESNEL;30900;30189;Maison;94,93;85;4
13461;8;;IMP;DU BASILIC;30900;30189;Maison;95,92;82;4
13462;9005;;IMP;ABEL BRUNYER;30700;30334;Appartement;50,33;50;2
13463;13;;CRS;DU MAL FOCH;33430;33036;Appartement;86,39;127;3
13464;50;;RUE;AMEDEE SAINT GERMAIN;33800;33063;Appartement;67,38;45;3
13465;165;;RUE;SAINTE CATHERINE;33000;33063;Appartement;106,09;115;3
13466;108;B;CRS;SAINT LOUIS;33300;33063;Appartement;34,62;35;2
13467;47;T;AV;AUSTIN CONTE;33560;33096;Appartement;54,02;37;1
13468;13;;CRS;DU GENERAL DE GAULLE;33170;33192;Appartement;75,77;72;4
13469;10;;AV;DE LA CHATAIGNERAIE;33600;33318;Appartement;65,52;66;3
13470;137;;AV;DOCTEUR NANCEL PENARD;33600;33318;Maison;22,72;22;1
13471;64;;ALL;ARISTIDE BRIAND;33127;33422;Appartement;40,84;41;2
13472;3;;VOIE;JEAN FERRAT;33160;33449;Appartement;37,24;38;2
13473;47;;RUE;JEAN JAURES;34300;34003;Appartement;39,34;40;3
13474;8;;RUE;DE LA CHICANE;34670;34022;Appartement;57,99;58;3
13475;31;;RUE;PAUL DOUMER;34140;34157;Appartement;29,46;35;2
13476;48;;RTE;DE MONTPELLIER;34200;34301;Appartement;30,49;32;2
13477;39;;RUE;LAZARE CARNOT;34200;34301;Appartement;33,21;33;1
13478;22;;AV;GAL GIRAUD;35800;35093;Appartement;57,05;44;2
13479;24;;RUE;LEJAMPTEL;35120;35095;Appartement;23;94;3
13480;1;B;RUE;DU LAVOIR;35350;35122;Appartement;56,1;64;3
13481;7;;RUE;DE FLEURIMONT;35600;35236;Appartement;52,92;55;3
13482;56;;CITE;MAME;37000;37261;Appartement;41,58;19;1
13483;25;;IMP;DES FEUILLANTINES;38410;38422;Appartement;107,4;105;4
13484;48;;RUE;JEAN JAURES;38220;38562;Appartement;63,48;88;4
13485;320;;RUE;DES ORMEAUX;41100;41269;Appartement;62,33;62;3
13486;24;;RUE;DU TREMOLIN;42500;42044;Appartement;51,38;49;2
13487;2;;RUE;MARTYRS RESISTANCE;42230;42189;Appartement;95,12;93;4
13488;4;;RUE;DU PRESBYTERE;42400;42207;Appartement;59,91;59;2
13489;13;;RUE;FRANCOIS ALBERT;42000;42218;Appartement;42,02;45;2
13490;27;;RTE;DU QUEYRAT;43600;43224;Maison;72;70;4
13491;13;;RUE;COPERNIC;44000;44109;Appartement;89,18;88;3
13492;184;;RUE;PAUL BELLAMY;44000;44109;Appartement;38,36;50;2
13493;7;;RUE;DE PORT LA BLANCHE;44300;44109;Appartement;62,6;62;3
13494;25;;RUE;MADELEINE PELLETIER;44400;44143;Maison;66;65;3
13495;1;;RUE;BENJAMIN PERRET;44400;44143;Appartement;73,62;80;4
13496;14;;RUE;NEPTUNE;44800;44162;Maison;80,17;82;4
13497;10;;RUE;DU STADE;44450;44169;Appartement;35,16;32;2
13498;20;;RUE;GAMBETTA;45500;45155;Appartement;39,95;40;2
13499;125;;RUE;BANNIER;45000;45234;Appartement;40,58;40;2
13500;7;;RUE;MAX JACOB;45800;45284;Appartement;45,55;46;2
13501;63;;AV;DU GENERAL DE GAULLE;47300;47323;Appartement;60,75;62;3
13502;44;;RUE;MIRABEAU;49000;49007;Appartement;69,81;70;2
13503;20;;RUE;DE LA MARINE - CHERBOURG;50100;50129;Appartement;53,18;74;2
13504;4;;AV;MARECHAL LECLERC;50400;50218;Appartement;59,2;80;2
13505;94;;RUE;LEON BOURGEOIS;51000;51108;Appartement;143,99;45;3
13506;1;B;RUE;HENRI MARTIN;51200;51230;Appartement;45,41;49;2
13507;36;;RUE;DES SIEGES;51200;51230;Maison;90,33;79;5
13508;48;;AV;DU MARECHAL FOCH;51200;51230;Appartement;37,57;83;5
13509;48;;AV;DU MARECHAL FOCH;51200;51230;Appartement;57,6;58;3
13510;18;;RUE;M CLEMENCE FOURIAUX;51100;51454;Appartement;38,04;37;2
13511;25;;ESP;FLECHAMBAULT;51100;51454;Appartement;73,98;73;3
13512;1;;AV;DU PRESIDENT KENNEDY;51100;51454;Appartement;115,71;115;5
